,Power
21432,772
21433,917
21434,467
21435,956
21436,1493
21437,1315
21438,1354
21439,305
21440,1208
21441,1031
21442,661
21443,2174
21444,-863
21445,944
21446,425
21447,2103
21448,901
21449,940
21450,1171
21451,1232
21452,766
21453,1601
21454,1229
21455,1252
21456,1124
21457,1024
21458,748
21459,1280
21460,1472
21461,576
21462,593
21463,1108
21464,749
21465,1306
21466,4012
21467,1678
21468,2226
21469,-489
21470,2679
21471,1557
21472,1375
21473,1198
21474,1240
21475,1371
21476,517
21477,603
21478,978
21479,1256
21480,1131
21481,967
21482,1332
21483,1144
21484,934
21485,1033
21486,738
21487,1005
21488,1445
21489,1788
21490,667
21491,3033
21492,-1872
21493,1594
21494,1988
21495,800
21496,853
21497,355
21498,928
21499,296
21500,1187
21501,531
21502,1198
21503,1156
21504,1162
21505,989
21506,951
21507,917
21508,1414
21509,797
21510,1152
21511,615
21512,868
21513,780
21514,2764
21515,2568
21516,2638
21517,-1220
21518,-90
21519,842
21520,2093
21521,449
21522,1009
21523,1060
21524,158
21525,1046
21526,1425
21527,754
21528,976
21529,908
21530,1098
21531,1154
21532,894
21533,1416
21534,734
21535,768
21536,789
21537,1225
21538,3491
21539,-152
21540,-1052
21541,-796
21542,3780
21543,1465
21544,1956
21545,847
21546,961
21547,1380
21548,841
21549,1133
21550,930
21551,1227
21552,1305
21553,917
21554,1108
21555,695
21556,834
21557,1223
21558,58
21559,577
21560,907
21561,1205
21562,2334
21563,2139
21564,-322
21565,2557
21566,2450
21567,1508
21568,515
21569,2070
21570,993
21571,1227
21572,685
21573,860
21574,1486
21575,785
21576,1096
21577,1263
21578,749
21579,974
21580,1537
21581,1327
21582,906
21583,528
21584,820
21585,847
21586,4886
21587,2893
21588,2004
21589,-751
21590,382
21591,2032
21592,1015
21593,661
21594,620
21595,490
21596,1320
21597,483
21598,996
21599,870
21600,696
21601,1234
21602,1082
21603,987
21604,1085
21605,917
21606,1028
21607,595
21608,389
21609,1065
21610,2095
21611,2105
21612,3685
21613,2886
21614,1804
21615,1413
21616,521
21617,864
21618,956
21619,636
21620,1261
21621,1514
21622,994
21623,1399
21624,1111
21625,788
21626,530
21627,480
21628,748
21629,1304
21630,732
21631,613
21632,1132
21633,1547
21634,1926
21635,3847
21636,51
21637,1313
21638,2647
21639,2766
21640,1472
21641,913
21642,884
21643,1025
21644,1427
21645,656
21646,796
21647,548
21648,1312
21649,615
21650,1571
21651,257
21652,1058
21653,1068
21654,817
21655,593
21656,1117
21657,1526
21658,2980
21659,1270
21660,2593
21661,4339
21662,605
21663,2014
21664,953
21665,1076
21666,952
21667,848
21668,605
21669,542
21670,567
21671,1571
21672,1086
21673,742
21674,936
21675,527
21676,1285
21677,879
21678,653
21679,884
21680,750
21681,1635
21682,2478
21683,1224
21684,929
21685,4851
21686,1399
21687,319
21688,1540
21689,965
21690,572
21691,873
21692,952
21693,742
21694,387
21695,972
21696,1087
21697,962
21698,906
21699,891
21700,914
21701,1277
21702,588
21703,1002
21704,900
21705,1503
21706,903
21707,1224
21708,2808
21709,354
21710,4742
21711,1936
21712,558
21713,521
21714,658
21715,572
21716,1008
21717,856
21718,877
21719,1109
21720,1029
21721,668
21722,1139
21723,919
21724,1415
21725,1278
21726,717
21727,684
21728,604
21729,811
21730,2597
21731,3798
21732,2918
21733,839
21734,-404
21735,202
21736,654
21737,1472
21738,725
21739,953
21740,1007
21741,1314
21742,869
21743,1428
21744,997
21745,931
21746,1015
21747,917
21748,1452
21749,1048
21750,1061
21751,1011
21752,629
21753,1192
21754,3257
21755,-24
21756,1530
21757,3675
21758,795
21759,1298
21760,1082
21761,620
21762,1021
21763,338
21764,1285
21765,1076
21766,895
21767,791
21768,1091
21769,876
21770,428
21771,954
21772,630
21773,1511
21774,998
21775,1441
21776,1104
21777,1752
21778,1758
21779,2478
21780,1065
21781,-214
21782,1940
21783,3640
21784,1042
21785,644
21786,601
21787,1101
21788,705
21789,788
21790,906
21791,894
21792,844
21793,1093
21794,721
21795,1556
21796,526
21797,1178
21798,386
21799,266
21800,939
21801,706
21802,213
21803,2043
21804,2653
21805,2856
21806,2295
21807,4018
21808,690
21809,1283
21810,549
21811,1371
21812,1187
21813,838
21814,1071
21815,1516
21816,1324
21817,1346
21818,120
21819,903
21820,850
21821,1234
21822,798
21823,550
21824,1225
21825,1261
21826,1857
21827,415
21828,2373
21829,3441
21830,1388
21831,782
21832,2268
21833,660
21834,765
21835,913
21836,473
21837,512
21838,1000
21839,965
21840,375
21841,956
21842,705
21843,-36
21844,1037
21845,1442
21846,925
21847,546
21848,340
21849,1528
21850,3593
21851,-136
21852,3046
21853,942
21854,789
21855,107
21856,275
21857,839
21858,1007
21859,919
21860,805
21861,851
21862,985
21863,923
21864,1022
21865,1119
21866,1316
21867,900
21868,1203
21869,1015
21870,692
21871,435
21872,723
21873,1597
21874,2821
21875,13
21876,3413
21877,661
21878,3479
21879,1112
21880,-264
21881,1021
21882,834
21883,654
21884,1118
21885,994
21886,988
21887,386
21888,838
21889,543
21890,1464
21891,776
21892,1578
21893,1172
21894,1074
21895,441
21896,1670
21897,1297
21898,2107
21899,-225
21900,901
21901,3522
21902,1448
21903,2960
21904,629
21905,470
21906,722
21907,952
21908,767
21909,828
21910,900
21911,1192
21912,1253
21913,777
21914,724
21915,1427
21916,784
21917,1148
21918,407
21919,1050
21920,951
21921,1765
21922,2685
21923,4203
21924,2133
21925,3210
21926,-231
21927,3512
21928,384
21929,846
21930,989
21931,656
21932,885
21933,882
21934,632
21935,1266
21936,958
21937,862
21938,1127
21939,1072
21940,894
21941,1291
21942,817
21943,1087
21944,1047
21945,1625
21946,274
21947,-967
21948,1076
21949,1918
21950,2286
21951,1943
21952,372
21953,808
21954,1505
21955,1574
21956,1217
21957,921
21958,665
21959,1257
21960,1123
21961,775
21962,874
21963,456
21964,1650
21965,665
21966,916
21967,775
21968,1292
21969,815
21970,-615
21971,3044
21972,2911
21973,667
21974,2116
21975,2474
21976,763
21977,-9
21978,658
21979,1108
21980,964
21981,852
21982,1253
21983,1269
21984,1122
21985,1184
21986,1014
21987,1583
21988,1218
21989,1076
21990,731
21991,907
21992,1374
21993,1597
21994,2032
21995,713
21996,1153
21997,4859
21998,934
21999,-1537
22000,1074
22001,915
22002,1174
22003,855
22004,1336
22005,941
22006,597
22007,1206
22008,747
22009,818
22010,1036
22011,836
22012,1059
22013,1668
22014,990
22015,1035
22016,1109
22017,577
22018,2422
22019,2858
22020,3091
22021,403
22022,1320
22023,2089
22024,1343
22025,1070
22026,803
22027,1358
22028,456
22029,789
22030,736
22031,1496
22032,1513
22033,834
22034,1355
22035,648
22036,791
22037,1210
22038,63
22039,809
22040,315
22041,926
22042,1430
22043,312
22044,1526
22045,383
22046,1298
22047,1738
22048,1621
22049,1439
22050,1152
22051,1324
22052,903
22053,952
22054,1019
22055,259
22056,1291
22057,1106
22058,901
22059,1144
22060,533
22061,1218
22062,1121
22063,825
22064,810
22065,1419
22066,3365
22067,2387
22068,2791
22069,785
22070,585
22071,2772
22072,845
22073,818
22074,981
22075,1239
22076,889
22077,684
22078,1066
22079,916
22080,1332
22081,1086
22082,1009
22083,1421
22084,987
22085,764
22086,588
22087,1121
22088,175
22089,1071
22090,3650
22091,3296
22092,3323
22093,1929
22094,1968
22095,2031
22096,976
22097,902
22098,881
22099,1005
22100,-2
22101,1167
22102,739
22103,700
22104,385
22105,676
22106,747
22107,773
22108,1367
22109,1047
22110,1049
22111,648
22112,348
22113,1123
22114,1005
22115,2499
22116,2896
22117,-1260
22118,1914
22119,1118
22120,278
22121,615
22122,1178
22123,523
22124,882
22125,702
22126,951
22127,563
22128,1157
22129,1224
22130,908
22131,1000
22132,571
22133,466
22134,631
22135,780
22136,1304
22137,1281
22138,1930
22139,3338
22140,1205
22141,1354
22142,899
22143,1709
22144,1954
22145,904
22146,484
22147,644
22148,695
22149,697
22150,722
22151,604
22152,906
22153,603
22154,1073
22155,1008
22156,480
22157,1052
22158,1273
22159,877
22160,777
22161,1487
22162,1303
22163,469
22164,1555
22165,56
22166,951
22167,2721
22168,1502
22169,1046
22170,1317
22171,1108
22172,838
22173,769
22174,764
22175,1273
22176,987
22177,562
22178,745
22179,711
22180,289
22181,1117
22182,841
22183,963
22184,1383
22185,1311
22186,1042
22187,5807
22188,2082
22189,689
22190,2798
22191,1212
22192,-99
22193,963
22194,1237
22195,1213
22196,881
22197,1047
22198,597
22199,569
22200,1033
22201,1313
22202,956
22203,1166
22204,1195
22205,1112
22206,898
22207,287
22208,849
22209,1234
22210,1494
22211,2171
22212,3789
22213,2959
22214,394
22215,1993
22216,863
22217,647
22218,1294
22219,1131
22220,1109
22221,716
22222,714
22223,1595
22224,1159
22225,1636
22226,496
22227,913
22228,414
22229,984
22230,870
22231,609
22232,925
22233,1747
22234,2862
22235,298
22236,565
22237,1298
22238,1171
22239,3011
22240,474
22241,1227
22242,875
22243,871
22244,769
22245,770
22246,349
22247,1022
22248,1421
22249,879
22250,1067
22251,1008
22252,996
22253,919
22254,739
22255,1147
22256,1072
22257,909
22258,4002
22259,2095
22260,2413
22261,1261
22262,2078
22263,1115
22264,559
22265,1216
22266,788
22267,828
22268,635
22269,1014
22270,873
22271,763
22272,1139
22273,359
22274,899
22275,426
22276,831
22277,840
22278,1145
22279,1104
22280,461
22281,992
22282,1891
22283,-2540
22284,1340
22285,-593
22286,2241
22287,1491
22288,2059
22289,980
22290,923
22291,649
22292,936
22293,1312
22294,1041
22295,1244
22296,909
22297,1079
22298,1617
22299,1402
22300,862
22301,1428
22302,1282
22303,893
22304,878
22305,1206
22306,1921
22307,1034
22308,1952
22309,2876
22310,2222
22311,2115
22312,1171
22313,718
22314,1237
22315,1001
22316,751
22317,1119
22318,641
22319,1487
22320,1373
22321,868
22322,1663
22323,1036
22324,741
22325,1148
22326,579
22327,805
22328,1069
22329,1279
22330,1532
22331,2452
22332,1365
22333,3116
22334,2312
22335,4298
22336,1852
22337,1354
22338,1134
22339,878
22340,527
22341,1121
22342,699
22343,1255
22344,1219
22345,855
22346,578
22347,839
22348,623
22349,743
22350,719
22351,533
22352,1134
22353,1730
22354,282
22355,3096
22356,2756
22357,5293
22358,3769
22359,1184
22360,42
22361,871
22362,1155
22363,410
22364,1473
22365,946
22366,1059
22367,700
22368,1020
22369,561
22370,1337
22371,1239
22372,925
22373,1115
22374,1182
22375,686
22376,945
22377,1317
22378,1208
22379,1317
22380,3463
22381,3645
22382,218
22383,3209
22384,734
22385,1155
22386,1166
22387,1052
22388,669
22389,1180
22390,512
22391,922
22392,514
22393,1294
22394,1131
22395,1071
22396,1059
22397,1224
22398,972
22399,1207
22400,597
22401,1452
22402,2329
22403,1352
22404,-1334
22405,112
22406,3584
22407,2853
22408,690
22409,1038
22410,618
22411,1255
22412,26
22413,966
22414,693
22415,910
22416,834
22417,987
22418,833
22419,1117
22420,639
22421,1084
22422,588
22423,461
22424,663
22425,731
22426,1475
22427,2665
22428,5188
22429,1229
22430,650
22431,3049
22432,98
22433,849
22434,1201
22435,892
22436,995
22437,510
22438,795
22439,468
22440,1686
22441,1401
22442,803
22443,753
22444,712
22445,1020
22446,918
22447,1050
22448,-67
22449,1361
22450,3767
22451,4710
22452,559
22453,2046
22454,178
22455,1822
22456,793
22457,256
22458,1040
22459,1167
22460,883
22461,672
22462,965
22463,1083
22464,1569
22465,1329
22466,1286
22467,948
22468,1306
22469,924
22470,399
22471,366
22472,1254
22473,1213
22474,1515
22475,2571
22476,2273
22477,2698
22478,2673
22479,1336
22480,759
22481,653
22482,626
22483,749
22484,1238
22485,1179
22486,1158
22487,1549
22488,870
22489,1449
22490,923
22491,564
22492,1140
22493,1589
22494,862
22495,524
22496,1599
22497,1366
22498,3751
22499,645
22500,1963
22501,-1320
22502,971
22503,1620
22504,694
22505,663
22506,735
22507,511
22508,1151
22509,1194
22510,635
22511,1471
22512,1219
22513,960
22514,636
22515,1182
22516,708
22517,80
22518,974
22519,904
22520,1067
22521,1626
22522,2031
22523,1770
22524,777
22525,389
22526,1356
22527,3128
22528,432
22529,1331
22530,976
22531,737
22532,547
22533,793
22534,773
22535,702
22536,1059
22537,1306
22538,1159
22539,876
22540,655
22541,830
22542,978
22543,803
22544,830
22545,1070
22546,2922
22547,2339
22548,2618
22549,4429
22550,2260
22551,1673
22552,1154
22553,1084
22554,918
22555,1271
22556,429
22557,717
22558,805
22559,1434
22560,1002
22561,811
22562,1332
22563,721
22564,1431
22565,889
22566,1011
22567,708
22568,1132
22569,1181
22570,2882
22571,3538
22572,2892
22573,5628
22574,1253
22575,1163
22576,978
22577,680
22578,1251
22579,1027
22580,671
22581,871
22582,932
22583,1372
22584,574
22585,1374
22586,844
22587,331
22588,1145
22589,1225
22590,734
22591,546
22592,307
22593,956
22594,-478
22595,3908
22596,-428
22597,4896
22598,1541
22599,510
22600,680
22601,528
22602,1248
22603,1056
22604,587
22605,825
22606,759
22607,1230
22608,526
22609,533
22610,1120
22611,717
22612,1543
22613,1070
22614,744
22615,981
22616,670
22617,1050
22618,-1417
22619,1718
22620,1126
22621,-457
22622,2542
22623,2263
22624,1535
22625,1118
22626,1248
22627,1065
22628,1099
22629,1413
22630,899
22631,585
22632,1279
22633,1447
22634,301
22635,1268
22636,907
22637,322
22638,871
22639,885
22640,696
22641,1588
22642,3085
22643,555
22644,3262
22645,2580
22646,2624
22647,2146
22648,437
22649,1551
22650,957
22651,782
22652,1085
22653,1137
22654,601
22655,1167
22656,1397
22657,925
22658,289
22659,946
22660,1172
22661,1587
22662,564
22663,823
22664,923
22665,1269
22666,2798
22667,1623
22668,706
22669,3046
22670,2685
22671,1321
22672,586
22673,1810
22674,1174
22675,1014
22676,1342
22677,1269
22678,1054
22679,841
22680,1063
22681,1148
22682,1032
22683,618
22684,1275
22685,966
22686,543
22687,423
22688,1062
22689,1147
22690,1225
22691,3922
22692,1691
22693,3412
22694,3446
22695,1073
22696,1159
22697,751
22698,1270
22699,615
22700,225
22701,898
22702,847
22703,1048
22704,435
22705,634
22706,696
22707,832
22708,674
22709,765
22710,1063
22711,1332
22712,918
22713,1689
22714,3657
22715,2458
22716,842
22717,-153
22718,1942
22719,3696
22720,1275
22721,1391
22722,871
22723,1061
22724,658
22725,689
22726,485
22727,963
22728,1006
22729,828
22730,929
22731,477
22732,1435
22733,873
22734,1170
22735,1445
22736,829
22737,1606
22738,2307
22739,1429
22740,1459
22741,1254
22742,94
22743,-294
22744,1102
22745,148
22746,651
22747,965
22748,797
22749,849
22750,1198
22751,773
22752,828
22753,472
22754,704
22755,840
22756,1182
22757,934
22758,804
22759,1099
22760,1018
22761,688
22762,1122
22763,928
22764,219
22765,1518
22766,1235
22767,2282
22768,647
22769,618
22770,536
22771,1120
22772,1220
22773,724
22774,761
22775,905
22776,807
22777,1202
22778,243
22779,221
22780,937
22781,660
22782,669
22783,822
22784,1191
22785,797
22786,1168
22787,246
22788,2560
22789,1568
22790,1193
22791,1880
22792,537
22793,1088
22794,615
22795,784
22796,584
22797,1119
22798,1105
22799,1155
22800,571
22801,1228
22802,878
22803,1097
22804,1523
22805,1070
22806,712
22807,1125
22808,750
22809,1848
22810,2844
22811,1840
22812,2054
22813,1860
22814,621
22815,1783
22816,1914
22817,579
22818,811
22819,790
22820,387
22821,878
22822,913
22823,1369
22824,777
22825,811
22826,829
22827,264
22828,1313
22829,713
22830,710
22831,616
22832,775
22833,1388
22834,3009
22835,2557
22836,1680
22837,1756
22838,2045
22839,2249
22840,248
22841,1526
22842,606
22843,858
22844,591
22845,852
22846,938
22847,1079
22848,1169
22849,1350
22850,1211
22851,1210
22852,888
22853,584
22854,675
22855,1079
22856,1204
22857,1256
22858,1033
22859,4754
22860,3713
22861,187
22862,758
22863,1869
22864,1519
22865,819
22866,645
22867,949
22868,754
22869,1131
22870,1186
22871,880
22872,1371
22873,1235
22874,1006
22875,611
22876,603
22877,1547
22878,659
22879,1298
22880,1206
22881,1221
22882,3368
22883,2610
22884,1032
22885,967
22886,3905
22887,3235
22888,974
22889,1033
22890,920
22891,1308
22892,1399
22893,422
22894,873
22895,1118
22896,1141
22897,1102
22898,1206
22899,1047
22900,570
22901,1058
22902,684
22903,802
22904,1072
22905,628
22906,4554
22907,2542
22908,3971
22909,-1175
22910,2185
22911,2073
22912,635
22913,1072
22914,625
22915,860
22916,1022
22917,533
22918,712
22919,670
22920,719
22921,1449
22922,1213
22923,1644
22924,645
22925,1208
22926,1010
22927,758
22928,869
22929,1765
22930,2680
22931,1682
22932,2827
22933,2382
22934,1487
22935,372
22936,1208
22937,1363
22938,857
22939,725
22940,909
22941,1317
22942,1147
22943,968
22944,1354
22945,692
22946,675
22947,986
22948,1567
22949,903
22950,399
22951,913
22952,877
22953,1188
22954,3334
22955,355
22956,1279
22957,3728
22958,2683
22959,1498
22960,1494
22961,770
22962,990
22963,416
22964,701
22965,795
22966,941
22967,881
22968,932
22969,1385
22970,513
22971,1037
22972,522
22973,616
22974,1029
22975,568
22976,1279
22977,1028
22978,1331
22979,254
22980,-31
22981,1407
22982,1071
22983,1892
22984,629
22985,1516
22986,622
22987,1238
22988,736
22989,738
22990,521
22991,1112
22992,439
22993,1183
22994,1371
22995,718
22996,697
22997,1119
22998,934
22999,785
23000,337
23001,1152
23002,2162
23003,3686
23004,460
23005,3327
23006,928
23007,2280
23008,1883
23009,947
23010,869
23011,862
23012,1246
23013,1143
23014,879
23015,1038
23016,797
23017,935
23018,1522
23019,1503
23020,856
23021,1398
23022,1011
23023,994
23024,309
23025,812
23026,2613
23027,763
23028,4446
23029,2217
23030,1359
23031,69
23032,1384
23033,816
23034,784
23035,1204
23036,461
23037,1098
23038,1326
23039,1330
23040,661
23041,1098
23042,760
23043,717
23044,1065
23045,582
23046,1013
23047,679
23048,644
23049,2051
23050,2851
23051,1257
23052,3859
23053,3533
23054,237
23055,1269
23056,-512
23057,581
23058,309
23059,1342
23060,690
23061,904
23062,858
23063,888
23064,723
23065,828
23066,1309
23067,1063
23068,1535
23069,1073
23070,1021
23071,736
23072,958
23073,1120
23074,977
23075,3748
23076,1287
23077,1377
23078,1789
23079,1737
23080,1150
23081,1163
23082,816
23083,1323
23084,920
23085,907
23086,572
23087,1322
23088,1307
23089,1225
23090,1610
23091,1875
23092,877
23093,660
23094,1422
23095,357
23096,1533
23097,1717
23098,2613
23099,2816
23100,617
23101,2695
23102,2814
23103,1292
23104,759
23105,464
23106,978
23107,1066
23108,1395
23109,745
23110,791
23111,981
23112,652
23113,428
23114,276
23115,535
23116,846
23117,940
23118,1144
23119,1185
23120,992
23121,1122
23122,2201
23123,2497
23124,2361
23125,1520
23126,1200
23127,-23
23128,1313
23129,1461
23130,768
23131,1607
23132,898
23133,625
23134,1282
23135,1112
23136,1026
23137,1521
23138,1524
23139,948
23140,806
23141,961
23142,1004
23143,580
23144,958
23145,1650
23146,1429
23147,-1937
23148,2410
23149,-276
23150,627
23151,449
23152,380
23153,1508
23154,1064
23155,1381
23156,982
23157,878
23158,1218
23159,1234
23160,1279
23161,149
23162,781
23163,915
23164,1563
23165,1037
23166,820
23167,881
23168,1428
23169,1344
23170,2958
23171,1095
23172,1505
23173,2386
23174,1693
23175,1286
23176,136
23177,1281
23178,651
23179,735
23180,1158
23181,1104
23182,895
23183,488
23184,929
23185,1379
23186,1494
23187,809
23188,740
23189,880
23190,947
23191,794
23192,735
23193,1616
23194,2282
23195,4199
23196,2376
23197,1452
23198,774
23199,821
23200,1800
23201,458
23202,676
23203,521
23204,308
23205,806
23206,1021
23207,449
23208,1044
23209,1014
23210,448
23211,1020
23212,869
23213,1069
23214,1280
23215,896
23216,1044
23217,1455
23218,1732
23219,4138
23220,1814
23221,-743
23222,558
23223,2636
23224,1022
23225,717
23226,524
23227,752
23228,1730
23229,1177
23230,966
23231,1564
23232,1041
23233,883
23234,1334
23235,129
23236,1061
23237,1336
23238,969
23239,926
23240,758
23241,1468
23242,939
23243,1567
23244,1518
23245,942
23246,164
23247,872
23248,124
23249,1094
23250,592
23251,871
23252,282
23253,705
23254,773
23255,156
23256,1231
23257,1028
23258,663
23259,500
23260,1455
23261,791
23262,634
23263,1071
23264,1421
23265,788
23266,802
23267,-290
23268,346
23269,2402
23270,1695
23271,112
23272,417
23273,883
23274,899
23275,1156
23276,1036
23277,1201
23278,834
23279,894
23280,655
23281,1246
23282,1049
23283,1291
23284,695
23285,1057
23286,1179
23287,629
23288,957
23289,850
23290,2502
23291,1059
23292,1587
23293,1816
23294,3409
23295,2762
23296,1234
23297,1009
23298,565
23299,1203
23300,704
23301,875
23302,989
23303,1012
23304,1143
23305,820
23306,811
23307,1118
23308,1357
23309,591
23310,560
23311,420
23312,276
23313,2393
23314,487
23315,2050
23316,-131
23317,2898
23318,-172
23319,2232
23320,2841
23321,1190
23322,957
23323,1113
23324,1018
23325,809
23326,1368
23327,453
23328,971
23329,813
23330,745
23331,433
23332,1512
23333,1096
23334,1036
23335,573
23336,667
23337,955
23338,1038
23339,3294
23340,6538
23341,974
23342,1919
23343,1557
23344,1342
23345,1172
23346,1089
23347,977
23348,768
23349,792
23350,951
23351,1302
23352,1179
23353,789
23354,998
23355,790
23356,930
23357,709
23358,1145
23359,1283
23360,572
23361,361
23362,1926
23363,1346
23364,1586
23365,1941
23366,303
23367,1527
23368,589
23369,1074
23370,507
23371,983
23372,770
23373,801
23374,1172
23375,692
23376,539
23377,622
23378,1069
23379,998
23380,1032
23381,1103
23382,826
23383,889
23384,1020
23385,1727
23386,729
23387,2289
23388,-320
23389,531
23390,1701
23391,775
23392,204
23393,791
23394,977
23395,680
23396,460
23397,831
23398,375
23399,1151
23400,1034
23401,1160
23402,1281
23403,1117
23404,1333
23405,995
23406,607
23407,775
23408,770
23409,1501
23410,1075
23411,1168
23412,1332
23413,3313
23414,-241
23415,1594
23416,1381
23417,866
23418,991
23419,1181
23420,1013
23421,1020
23422,645
23423,848
23424,753
23425,642
23426,918
23427,512
23428,916
23429,907
23430,1124
23431,631
23432,698
23433,823
23434,2324
23435,968
23436,1350
23437,2002
23438,449
23439,807
23440,1764
23441,428
23442,1325
23443,837
23444,453
23445,1300
23446,820
23447,1000
23448,965
23449,945
23450,958
23451,-110
23452,918
23453,624
23454,672
23455,743
23456,906
23457,1327
23458,178
23459,34
23460,996
23461,3749
23462,966
23463,2308
23464,2141
23465,984
23466,758
23467,1133
23468,409
23469,745
23470,638
23471,1322
23472,1073
23473,1340
23474,1298
23475,1022
23476,1197
23477,1202
23478,564
23479,364
23480,1394
23481,1216
23482,3868
23483,3873
23484,4897
23485,699
23486,2933
23487,990
23488,956
23489,556
23490,1134
23491,915
23492,946
23493,711
23494,1141
23495,1166
23496,1288
23497,895
23498,950
23499,586
23500,885
23501,1265
23502,1393
23503,1427
23504,1128
23505,1253
23506,2510
23507,1871
23508,1648
23509,1684
23510,3908
23511,3454
23512,862
23513,501
23514,401
23515,1373
23516,870
23517,1130
23518,980
23519,628
23520,1049
23521,1405
23522,1492
23523,1372
23524,797
23525,1362
23526,1138
23527,1087
23528,924
23529,1124
23530,69
23531,7045
23532,-20
23533,3828
23534,2646
23535,3078
23536,256
23537,295
23538,838
23539,1059
23540,1360
23541,1088
23542,1449
23543,659
23544,679
23545,1018
23546,780
23547,665
23548,1317
23549,682
23550,505
23551,1167
23552,639
23553,380
23554,864
23555,929
23556,1711
23557,726
23558,557
23559,2178
23560,400
23561,967
23562,1383
23563,946
23564,643
23565,1017
23566,889
23567,953
23568,1093
23569,701
23570,1089
23571,813
23572,1212
23573,1524
23574,1108
23575,506
23576,709
23577,1538
23578,1253
23579,3273
23580,3656
23581,4458
23582,810
23583,1040
23584,2396
23585,1038
23586,618
23587,951
23588,844
23589,899
23590,662
23591,673
23592,1481
23593,1167
23594,1435
23595,1056
23596,1052
23597,813
23598,997
23599,851
23600,1161
23601,1010
23602,3476
23603,1927
23604,929
23605,525
23606,370
23607,1460
23608,885
23609,1064
23610,848
23611,978
23612,1275
23613,835
23614,820
23615,789
23616,1032
23617,620
23618,1745
23619,546
23620,836
23621,1289
23622,897
23623,605
23624,418
23625,751
23626,1129
23627,3804
23628,3276
23629,1650
23630,2326
23631,3797
23632,1196
23633,501
23634,939
23635,822
23636,1064
23637,1293
23638,910
23639,1120
23640,911
23641,1142
23642,1046
23643,844
23644,493
23645,892
23646,1060
23647,527
23648,629
23649,1490
23650,1518
23651,2558
23652,2050
23653,2064
23654,2175
23655,355
23656,241
23657,950
23658,523
23659,1028
23660,794
23661,824
23662,1364
23663,1465
23664,865
23665,528
23666,994
23667,1161
23668,395
23669,853
23670,986
23671,491
23672,842
23673,2399
23674,63
23675,1237
23676,744
23677,-108
23678,3084
23679,444
23680,1805
23681,631
23682,837
23683,1047
23684,707
23685,824
23686,1420
23687,493
23688,961
23689,1060
23690,933
23691,523
23692,1221
23693,1115
23694,1003
23695,754
23696,948
23697,1144
23698,2155
23699,3002
23700,1606
23701,3303
23702,4459
23703,1804
23704,844
23705,1368
23706,1026
23707,291
23708,645
23709,906
23710,885
23711,1068
23712,787
23713,1812
23714,730
23715,475
23716,849
23717,853
23718,1199
23719,811
23720,1344
23721,1745
23722,2623
23723,558
23724,767
23725,2876
23726,1642
23727,1973
23728,470
23729,1555
23730,918
23731,1114
23732,972
23733,1033
23734,1142
23735,571
23736,1191
23737,1037
23738,840
23739,1390
23740,916
23741,995
23742,913
23743,1133
23744,1156
23745,1564
23746,2657
23747,2377
23748,2772
23749,1173
23750,-1162
23751,1037
23752,107
23753,991
23754,1015
23755,1277
23756,325
23757,1037
23758,1257
23759,1035
23760,1268
23761,1295
23762,858
23763,904
23764,431
23765,1245
23766,587
23767,1007
23768,1505
23769,1316
23770,2778
23771,-2195
23772,1649
23773,2509
23774,-1092
23775,2166
23776,1746
23777,1086
23778,871
23779,1456
23780,831
23781,701
23782,1208
23783,743
23784,528
23785,1114
23786,1597
23787,946
23788,922
23789,640
23790,1398
23791,635
23792,1331
23793,1031
23794,96
23795,2330
23796,3244
23797,2647
23798,2617
23799,481
23800,971
23801,1061
23802,914
23803,1237
23804,984
23805,807
23806,667
23807,1053
23808,1072
23809,1382
23810,322
23811,1126
23812,980
23813,1199
23814,869
23815,906
23816,1203
23817,1279
23818,652
23819,3887
23820,738
23821,2977
23822,722
23823,3652
23824,554
23825,1412
23826,636
23827,870
23828,1018
23829,610
23830,1077
23831,1250
23832,1091
23833,1140
23834,690
23835,48
23836,1490
23837,864
23838,1000
23839,760
23840,740
23841,1741
23842,1989
23843,822
23844,-1243
23845,173
23846,-179
23847,1367
23848,112
23849,804
23850,753
23851,918
23852,857
23853,843
23854,944
23855,1013
23856,1120
23857,1465
23858,1142
23859,707
23860,525
23861,935
23862,906
23863,1074
23864,1527
23865,470
23866,98
23867,834
23868,-77
23869,4428
23870,66
23871,325
23872,1386
23873,1100
23874,811
23875,1263
23876,1253
23877,862
23878,883
23879,1306
23880,1520
23881,1171
23882,1080
23883,820
23884,1239
23885,110
23886,1218
23887,616
23888,528
23889,1868
23890,2938
23891,1950
23892,1282
23893,1964
23894,2771
23895,3350
23896,859
23897,1012
23898,1022
23899,927
23900,856
23901,1017
23902,637
23903,904
23904,1003
23905,1090
23906,969
23907,1228
23908,1055
23909,858
23910,1040
23911,820
23912,665
23913,1133
23914,2680
23915,2297
23916,-555
23917,1022
23918,676
23919,2607
23920,906
23921,813
23922,659
23923,720
23924,460
23925,700
23926,897
23927,1365
23928,1305
23929,822
23930,900
23931,1502
23932,619
23933,989
23934,592
23935,615
23936,871
23937,584
23938,1109
23939,527
23940,597
23941,1373
23942,2206
23943,1638
23944,1732
23945,578
23946,1002
23947,1467
23948,1511
23949,1088
23950,836
23951,847
23952,1181
23953,1171
23954,676
23955,856
23956,1135
23957,1092
23958,711
23959,1207
23960,923
